APYGARDOS_NR;APYGARDOS_PAVADINIMAS;APYLINKES_NR;APYLINKES_PAVADINIMAS;RINKEJU_SKAICIUS;VISO_DALYVAVO;BALSADEZEJE_GALIOJANTYS;BALSADEZEJE_NEGALIOJANTYS;PASTU_GALIOJANTYS;PASTU_NEGALIOJANTYS;VARDAS;PAVARDE;PARTIJA;BALSU_BALSADEZEJE;BALSU_PASTU;BALSU_VISO;PAPILDOMO_PROTOKOLO_POZYMIS;RKND_V_AR_ISSIKELE_PATS;RPL_UNIKALUS_NUMERIS;SAV
60;Jonavos;8;Mokyklos;1633;588;479;25;82;2;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;157;28;185;;;10008;Jonavos rajono savivaldybë
60;Jonavos;9;Ateities;1689;627;548;9;67;3;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;329;45;374;;;10009;Jonavos rajono savivaldybë
60;Jonavos;9;Ateities;1689;627;548;9;67;3;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;219;22;241;;;10009;Jonavos rajono savivaldybë
60;Jonavos;10;Kalnø;1009;360;303;16;39;2;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;199;24;223;;;10010;Jonavos rajono savivaldybë
60;Jonavos;10;Kalnø;1009;360;303;16;39;2;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;104;15;119;;;10010;Jonavos rajono savivaldybë
60;Jonavos;11;Lakðtingalø;1978;867;752;14;98;3;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;494;61;555;;;10011;Jonavos rajono savivaldybë
60;Jonavos;11;Lakðtingalø;1978;867;752;14;98;3;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;258;37;295;;;10011;Jonavos rajono savivaldybë
60;Jonavos;12;Lietavos;2367;884;718;15;146;5;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;495;102;597;;;10012;Jonavos rajono savivaldybë
60;Jonavos;12;Lietavos;2367;884;718;15;146;5;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;223;44;267;;;10012;Jonavos rajono savivaldybë
60;Jonavos;13;Baldininkø;1142;364;288;14;59;3;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;163;41;204;;;10013;Jonavos rajono savivaldybë
60;Jonavos;13;Baldininkø;1142;364;288;14;59;3;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;125;18;143;;;10013;Jonavos rajono savivaldybë
60;Jonavos;14;Ruklos;1500;244;178;6;58;2;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;80;26;106;;;10014;Jonavos rajono savivaldybë
60;Jonavos;14;Ruklos;1500;244;178;6;58;2;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;98;32;130;;;10014;Jonavos rajono savivaldybë
60;Jonavos;15;Bukoniø;640;212;188;4;20;0;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;76;11;87;;;10015;Jonavos rajono savivaldybë
60;Jonavos;15;Bukoniø;640;212;188;4;20;0;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;112;9;121;;;10015;Jonavos rajono savivaldybë
60;Jonavos;16;Liepiø;588;160;113;0;47;0;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;40;22;62;;;10016;Jonavos rajono savivaldybë
60;Jonavos;16;Liepiø;588;160;113;0;47;0;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;73;25;98;;;10016;Jonavos rajono savivaldybë
60;Jonavos;17;Batëgalos;510;165;138;1;24;2;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;47;13;60;;;10017;Jonavos rajono savivaldybë
60;Jonavos;17;Batëgalos;510;165;138;1;24;2;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;91;11;102;;;10017;Jonavos rajono savivaldybë
60;Jonavos;18;Èièinø;799;253;175;7;67;4;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;99;35;134;;;10018;Jonavos rajono savivaldybë
60;Jonavos;18;Èièinø;799;253;175;7;67;4;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;76;32;108;;;10018;Jonavos rajono savivaldybë
60;Jonavos;19;Kulvos;544;195;155;2;38;0;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;56;22;78;;;10019;Jonavos rajono savivaldybë
60;Jonavos;19;Kulvos;544;195;155;2;38;0;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;99;16;115;;;10019;Jonavos rajono savivaldybë
60;Jonavos;20;Juðkoniø;348;118;101;1;15;1;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;20;6;26;;;10020;Jonavos rajono savivaldybë
60;Jonavos;20;Juðkoniø;348;118;101;1;15;1;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;81;9;90;;;10020;Jonavos rajono savivaldybë
60;Jonavos;21;Kuigaliø;422;106;70;2;34;0;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;25;22;47;;;10021;Jonavos rajono savivaldybë
60;Jonavos;21;Kuigaliø;422;106;70;2;34;0;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;45;12;57;;;10021;Jonavos rajono savivaldybë
60;Jonavos;22;Þeimiø;886;320;228;1;88;3;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;73;29;102;;;10022;Jonavos rajono savivaldybë
60;Jonavos;22;Þeimiø;886;320;228;1;88;3;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;155;59;214;;;10022;Jonavos rajono savivaldybë
60;Jonavos;23;Panoteriø;498;157;125;4;27;1;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;83;14;97;;;10023;Jonavos rajono savivaldybë
60;Jonavos;23;Panoteriø;498;157;125;4;27;1;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;42;13;55;;;10023;Jonavos rajono savivaldybë
60;Jonavos;24;Ðilø;1042;312;227;7;75;3;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;118;45;163;;;10024;Jonavos rajono savivaldybë
60;Jonavos;24;Ðilø;1042;312;227;7;75;3;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;109;30;139;;;10024;Jonavos rajono savivaldybë
60;Jonavos;25;Upninkø;1130;346;255;4;79;8;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;142;50;192;;;10025;Jonavos rajono savivaldybë
60;Jonavos;25;Upninkø;1130;346;255;4;79;8;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;113;29;142;;;10025;Jonavos rajono savivaldybë
60;Jonavos;26;Uþusaliø;1970;544;467;25;51;1;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;210;32;242;;;10026;Jonavos rajono savivaldybë
60;Jonavos;26;Uþusaliø;1970;544;467;25;51;1;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;257;19;276;;;10026;Jonavos rajono savivaldybë
60;Jonavos;27;Ðveicarijos;1905;591;504;20;67;0;RIMANTAS;SINKEVIÈIUS;Lietuvos socialdemokratø partija;285;38;323;;;10027;Jonavos rajono savivaldybë
60;Jonavos;27;Ðveicarijos;1905;591;504;20;67;0;GINTARAS;STAÐIONIS;Lietuvos valstieèiø ir þaliøjø sàjunga;219;29;248;;;10027;Jonavos rajono savivaldybë
61;Ukmergës;1;S.Daukanto;1512;645;523;15;99;8;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;341;64;405;;;53001;Ukmergës rajono savivaldybë
61;Ukmergës;1;S.Daukanto;1512;645;523;15;99;8;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;182;35;217;;;53001;Ukmergës rajono savivaldybë
61;Ukmergës;2;Anykðèiø;1282;593;450;12;126;5;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;284;80;364;;;53002;Ukmergës rajono savivaldybë
61;Ukmergës;2;Anykðèiø;1282;593;450;12;126;5;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;166;46;212;;;53002;Ukmergës rajono savivaldybë
61;Ukmergës;3;Maironio;1736;837;696;25;108;8;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;380;61;441;;;53003;Ukmergës rajono savivaldybë
61;Ukmergës;3;Maironio;1736;837;696;25;108;8;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;316;47;363;;;53003;Ukmergës rajono savivaldybë
61;Ukmergës;4;J.Basanavièiaus;702;289;239;11;39;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;133;18;151;;;53004;Ukmergës rajono savivaldybë
61;Ukmergës;4;J.Basanavièiaus;702;289;239;11;39;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;106;21;127;;;53004;Ukmergës rajono savivaldybë
61;Ukmergës;5;Vytauto;921;373;293;12;67;1;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;161;30;191;;;53005;Ukmergës rajono savivaldybë
61;Ukmergës;5;Vytauto;921;373;293;12;67;1;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;132;37;169;;;53005;Ukmergës rajono savivaldybë
61;Ukmergës;6;Kæstuèio;824;304;221;6;77;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;111;37;148;;;53006;Ukmergës rajono savivaldybë
61;Ukmergës;6;Kæstuèio;824;304;221;6;77;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;110;40;150;;;53006;Ukmergës rajono savivaldybë
61;Ukmergës;7;Klaipëdos;1018;451;345;14;86;6;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;198;46;244;;;53007;Ukmergës rajono savivaldybë
61;Ukmergës;7;Klaipëdos;1018;451;345;14;86;6;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;147;40;187;;;53007;Ukmergës rajono savivaldybë
61;Ukmergës;8;Transporto;826;273;210;9;54;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;115;29;144;;;53008;Ukmergës rajono savivaldybë
61;Ukmergës;8;Transporto;826;273;210;9;54;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;95;25;120;;;53008;Ukmergës rajono savivaldybë
61;Ukmergës;9;Kauno;1213;404;332;15;53;4;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;209;27;236;;;53009;Ukmergës rajono savivaldybë
61;Ukmergës;9;Kauno;1213;404;332;15;53;4;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;123;26;149;;;53009;Ukmergës rajono savivaldybë
61;Ukmergës;10;Smëliø;1401;548;443;18;83;4;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;245;43;288;;;53010;Ukmergës rajono savivaldybë
61;Ukmergës;10;Smëliø;1401;548;443;18;83;4;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;198;40;238;;;53010;Ukmergës rajono savivaldybë
61;Ukmergës;11;Krekðliø;2303;925;750;25;141;9;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;402;66;468;;;53011;Ukmergës rajono savivaldybë
61;Ukmergës;11;Krekðliø;2303;925;750;25;141;9;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;348;75;423;;;53011;Ukmergës rajono savivaldybë
61;Ukmergës;12;Linø;2604;1074;884;24;159;7;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;518;98;616;;;53012;Ukmergës rajono savivaldybë
61;Ukmergës;12;Linø;2604;1074;884;24;159;7;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;366;61;427;;;53012;Ukmergës rajono savivaldybë
61;Ukmergës;13;Pivonijos;2239;826;705;22;96;3;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;381;56;437;;;53013;Ukmergës rajono savivaldybë
61;Ukmergës;13;Pivonijos;2239;826;705;22;96;3;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;324;40;364;;;53013;Ukmergës rajono savivaldybë
61;Ukmergës;14;Paðilës;836;364;303;9;49;3;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;183;26;209;;;53014;Ukmergës rajono savivaldybë
61;Ukmergës;14;Paðilës;836;364;303;9;49;3;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;120;23;143;;;53014;Ukmergës rajono savivaldybë
61;Ukmergës;15;Siesikø;561;203;136;3;59;5;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;97;26;123;;;53015;Ukmergës rajono savivaldybë
61;Ukmergës;15;Siesikø;561;203;136;3;59;5;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;39;33;72;;;53015;Ukmergës rajono savivaldybë
61;Ukmergës;16;Petroniø;369;163;114;1;46;2;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;72;24;96;;;53016;Ukmergës rajono savivaldybë
61;Ukmergës;16;Petroniø;369;163;114;1;46;2;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;42;22;64;;;53016;Ukmergës rajono savivaldybë
61;Ukmergës;17;Tulpiakiemio;295;116;75;3;35;3;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;47;26;73;;;53017;Ukmergës rajono savivaldybë
61;Ukmergës;17;Tulpiakiemio;295;116;75;3;35;3;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;28;9;37;;;53017;Ukmergës rajono savivaldybë
61;Ukmergës;18;Taujënø;702;274;194;3;76;1;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;123;45;168;;;53018;Ukmergës rajono savivaldybë
61;Ukmergës;18;Taujënø;702;274;194;3;76;1;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;71;31;102;;;53018;Ukmergës rajono savivaldybë
61;Ukmergës;19;Baleliø;315;176;133;3;38;2;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;95;31;126;;;53019;Ukmergës rajono savivaldybë
61;Ukmergës;19;Baleliø;315;176;133;3;38;2;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;38;7;45;;;53019;Ukmergës rajono savivaldybë
61;Ukmergës;20;Lëno;261;135;77;1;57;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;38;36;74;;;53020;Ukmergës rajono savivaldybë
61;Ukmergës;20;Lëno;261;135;77;1;57;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;39;21;60;;;53020;Ukmergës rajono savivaldybë
61;Ukmergës;21;Vidiðkiø;1337;462;302;5;147;8;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;193;81;274;;;53021;Ukmergës rajono savivaldybë
61;Ukmergës;21;Vidiðkiø;1337;462;302;5;147;8;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;109;66;175;;;53021;Ukmergës rajono savivaldybë
61;Ukmergës;22;Reèioniø;898;362;254;8;94;6;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;145;57;202;;;53022;Ukmergës rajono savivaldybë
61;Ukmergës;22;Reèioniø;898;362;254;8;94;6;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;109;37;146;;;53022;Ukmergës rajono savivaldybë
61;Ukmergës;23;Deltuvos;1569;549;350;20;175;4;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;207;97;304;;;53023;Ukmergës rajono savivaldybë
61;Ukmergës;23;Deltuvos;1569;549;350;20;175;4;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;143;78;221;;;53023;Ukmergës rajono savivaldybë
61;Ukmergës;24;Dainavos;693;291;220;4;66;1;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;104;27;131;;;53024;Ukmergës rajono savivaldybë
61;Ukmergës;24;Dainavos;693;291;220;4;66;1;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;116;39;155;;;53024;Ukmergës rajono savivaldybë
61;Ukmergës;26;Lyduokiø;443;189;125;3;59;2;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;81;40;121;;;53026;Ukmergës rajono savivaldybë
61;Ukmergës;26;Lyduokiø;443;189;125;3;59;2;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;44;19;63;;;53026;Ukmergës rajono savivaldybë
61;Ukmergës;27;Nuotekø;327;125;74;1;48;2;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;41;28;69;;;53027;Ukmergës rajono savivaldybë
61;Ukmergës;27;Nuotekø;327;125;74;1;48;2;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;33;20;53;;;53027;Ukmergës rajono savivaldybë
61;Ukmergës;28;Pabaisko;462;211;126;0;82;3;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;75;59;134;;;53028;Ukmergës rajono savivaldybë
61;Ukmergës;28;Pabaisko;462;211;126;0;82;3;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;51;23;74;;;53028;Ukmergës rajono savivaldybë
61;Ukmergës;29;Kulniðkiø;309;126;70;0;52;4;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;51;41;92;;;53029;Ukmergës rajono savivaldybë
61;Ukmergës;29;Kulniðkiø;309;126;70;0;52;4;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;19;11;30;;;53029;Ukmergës rajono savivaldybë
61;Ukmergës;30;Ðeðuoliø;321;143;113;1;29;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;71;19;90;;;53030;Ukmergës rajono savivaldybë
61;Ukmergës;30;Ðeðuoliø;321;143;113;1;29;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;42;10;52;;;53030;Ukmergës rajono savivaldybë
61;Ukmergës;31;Liauðiø;383;164;111;4;48;1;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;76;24;100;;;53031;Ukmergës rajono savivaldybë
61;Ukmergës;31;Liauðiø;383;164;111;4;48;1;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;35;24;59;;;53031;Ukmergës rajono savivaldybë
61;Ukmergës;32;Antakalnio;366;135;81;4;48;2;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;40;21;61;;;53032;Ukmergës rajono savivaldybë
61;Ukmergës;32;Antakalnio;366;135;81;4;48;2;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;41;27;68;;;53032;Ukmergës rajono savivaldybë
61;Ukmergës;33;Krikðtënø;319;134;84;2;48;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;46;36;82;;;53033;Ukmergës rajono savivaldybë
61;Ukmergës;33;Krikðtënø;319;134;84;2;48;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;38;12;50;;;53033;Ukmergës rajono savivaldybë
61;Ukmergës;34;Laièiø;542;197;129;2;64;2;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;75;36;111;;;53034;Ukmergës rajono savivaldybë
61;Ukmergës;34;Laièiø;542;197;129;2;64;2;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;54;28;82;;;53034;Ukmergës rajono savivaldybë
61;Ukmergës;35;Vepriø;682;312;254;5;50;3;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;164;40;204;;;53035;Ukmergës rajono savivaldybë
61;Ukmergës;35;Vepriø;682;312;254;5;50;3;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;90;10;100;;;53035;Ukmergës rajono savivaldybë
61;Ukmergës;36;Sliþiø;299;111;93;0;18;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;60;12;72;;;53036;Ukmergës rajono savivaldybë
61;Ukmergës;36;Sliþiø;299;111;93;0;18;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;33;6;39;;;53036;Ukmergës rajono savivaldybë
61;Ukmergës;37;Þelvos;529;217;164;4;49;0;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;91;28;119;;;53037;Ukmergës rajono savivaldybë
61;Ukmergës;37;Þelvos;529;217;164;4;49;0;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;73;21;94;;;53037;Ukmergës rajono savivaldybë
61;Ukmergës;38;Laumënø;209;96;57;9;27;3;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;40;20;60;;;53038;Ukmergës rajono savivaldybë
61;Ukmergës;38;Laumënø;209;96;57;9;27;3;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;17;7;24;;;53038;Ukmergës rajono savivaldybë
61;Ukmergës;39;Toluèiø;205;67;48;1;17;1;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;37;13;50;;;53039;Ukmergës rajono savivaldybë
61;Ukmergës;39;Toluèiø;205;67;48;1;17;1;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;11;4;15;;;53039;Ukmergës rajono savivaldybë
61;Ukmergës;40;Þemaitkiemio;624;234;137;2;94;1;JUOZAS;VARÞGALYS;Lietuvos valstieèiø ir þaliøjø sàjunga;108;68;176;;;53040;Ukmergës rajono savivaldybë
61;Ukmergës;40;Þemaitkiemio;624;234;137;2;94;1;AGNË;BALÈIÛNIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;29;26;55;;;53040;Ukmergës rajono savivaldybë
62;Jurbarko-Pagëgiø;1;Vieðvilës;877;290;203;16;68;3;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;84;32;116;;;12001;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;1;Pagëgiø;1708;531;357;35;130;9;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;170;62;232;;;29001;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;1;Vieðvilës;877;290;203;16;68;3;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;119;36;155;;;12001;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;1;Pagëgiø;1708;531;357;35;130;9;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;187;68;255;;;29001;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;2;Smalininkø;1151;437;348;22;63;4;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;130;22;152;;;12002;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;2;Panemunës;258;67;53;7;7;0;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;30;3;33;;;29002;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;2;Smalininkø;1151;437;348;22;63;4;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;218;41;259;;;12002;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;2;Panemunës;258;67;53;7;7;0;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;23;4;27;;;29002;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;3;Jurbarkø;1449;461;371;12;74;4;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;183;46;229;;;12003;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;3;Kentriø;245;50;38;2;9;1;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;29;8;37;;;29003;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;3;Jurbarkø;1449;461;371;12;74;4;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;188;28;216;;;12003;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;3;Kentriø;245;50;38;2;9;1;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;9;1;10;;;29003;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;4;Natkiðkiø;676;191;132;9;40;10;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;86;22;108;;;29004;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;4;Rotuliø;579;235;188;5;41;1;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;121;21;142;;;12004;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;4;Natkiðkiø;676;191;132;9;40;10;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;46;18;64;;;29004;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;4;Rotuliø;579;235;188;5;41;1;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;67;20;87;;;12004;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;5;Þindaièiø;572;174;116;3;53;2;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;43;26;69;;;12005;Jurbarko rajono savivaldybë
62;Jurbarko-Pagëgiø;5;Pagëgiø kaimiðkoji;658;188;125;10;51;2;RIÈARDAS;JUÐKA;Lietuvos Respublikos liberalø sàjûdis;59;26;85;;;29005;Pagëgiø savivaldybë
62;Jurbarko-Pagëgiø;5;Þindaièiø;572;174;116;3;53;2;DAIVARAS;RYBAKOVAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;73;27;100;;;12005;Jurbarko rajono savivaldybë
